timestamp;mmsi;lon;lat;sog;cog;navStat;posAcc;raim;heading;timestampSeconds
2018-03-17T08:01:58.910Z;230109170;23.02538;63.84204833333333;0.0;188.4;0;0;0;511;54
2018-03-17T08:01:48.876Z;230651000;21.443375;61.1266;0.0;46.9;5;0;0;255;45
2018-03-17T08:01:58.947Z;266450000;23.367163333333334;65.76895499999999;1.1;169.0;15;0;0;164;57
2018-03-17T08:01:20.359Z;235035113;25.415399999999998;64.99746166666667;0.0;330.0;5;0;0;320;16
2018-03-17T08:01:24.158Z;230108490;25.19535;65.00885666666666;0.0;155.0;5;0;0;110;20
2018-03-17T08:01:45.000Z;230111650;21.571289999999998;63.08104166666667;0.0;330.9;5;0;0;511;42
2018-03-17T08:01:55.308Z;230916000;22.808981666666668;64.45953;10.7;31.0;0;0;0;30;51
2018-03-17T08:01:55.310Z;230011590;24.557248333333334;65.040555;0.0;186.0;0;0;0;352;52
2018-03-17T08:01:55.346Z;230081290;21.444788333333335;61.12657333333333;0.0;326.2;0;0;0;5;54
2018-03-17T08:02:01.641Z;230956000;22.796086666666667;64.45028166666667;10.9;31.8;0;0;0;30;1
2018-03-17T08:01:55.315Z;230941170;21.447371666666665;61.13064833333333;0.0;0.0;3;0;0;511;52
2018-03-17T08:02:01.532Z;230636000;21.17946;63.116841666666666;12.6;275.0;0;0;0;275;57
2018-03-17T08:01:58.953Z;230988890;23.024966666666668;63.84195;0.0;185.9;0;0;0;237;56
2018-03-17T08:02:02.221Z;230251000;23.833193333333334;65.17452999999999;10.9;25.3;0;0;0;26;52
2018-03-17T08:01:54.423Z;230025470;21.571828333333332;63.081493333333334;0.1;5.5;0;0;0;511;51
2018-03-17T08:02:02.204Z;230660000;23.01752;63.844968333333334;0.0;295.9;5;0;0;128;17
2018-03-17T08:02:02.234Z;230661000;22.75829666666667;64.41995333333334;9.1;205.1;0;0;0;202;0
2018-03-17T08:01:55.312Z;230982010;21.142336666666665;63.21174833333334;0.1;334.4;15;0;0;511;53
2018-03-17T08:01:44.949Z;230938560;23.019433333333332;63.844118333333334;0.1;352.7;5;0;0;511;42
2018-03-17T08:01:48.913Z;230993710;28.839698333333335;61.875355;0.0;326.5;5;0;0;339;46
2018-03-17T08:02:01.648Z;230337000;25.428048333333333;65.00598;0.0;0.0;0;0;0;511;0
2018-03-17T08:01:57.819Z;230013790;24.407201666666666;64.66668333333334;0.1;345.1;0;0;0;191;55
2018-03-17T08:01:51.415Z;230937650;21.448703333333334;61.132113333333336;0.1;322.9;5;0;0;310;48
2018-03-17T08:01:58.957Z;230006760;22.688133333333333;63.711800000000004;0.0;175.8;0;0;0;346;57
2018-03-17T08:01:58.875Z;236205000;22.515150000000002;64.22666333333333;0.0;40.6;0;0;0;14;54
2018-03-17T08:01:03.034Z;245241000;22.691088333333333;63.714155;0.0;50.7;5;0;0;176;1
2018-03-17T08:01:55.317Z;230656000;22.771866666666664;64.43055166666666;8.8;210.4;0;0;0;209;30
2018-03-17T08:01:55.339Z;230068740;28.944578333333332;61.844118333333334;0.0;283.8;0;0;0;176;54
2018-03-17T08:01:45.011Z;265528060;20.739056666666666;63.8628;0.0;320.0;0;0;0;51;44
2018-03-17T08:01:55.314Z;212308000;22.494848333333334;64.20966666666666;9.8;27.0;0;0;0;28;54
2018-03-17T08:02:02.233Z;246371000;23.82909833333333;65.17060166666667;10.6;24.8;0;0;0;23;0
2018-03-17T08:01:54.417Z;265066000;21.371758333333332;63.67663666666667;0.0;51.1;2;0;0;309;51
2018-03-17T08:01:57.824Z;230938570;21.217538333333334;62.35865166666667;0.0;270.3;0;0;0;191;55
2018-03-17T08:02:01.654Z;230290000;24.298836666666666;65.47381833333333;9.1;217.3;0;0;0;218;0
2018-03-17T08:02:02.213Z;276776000;21.47301333333333;61.1263;0.1;143.2;0;0;0;322;58
2018-03-17T08:01:55.312Z;230110910;21.215443333333333;62.344741666666664;0.0;337.5;0;0;0;332;53
2018-03-17T08:02:02.225Z;245717000;21.567798333333332;63.757045;3.9;229.7;0;0;0;227;0
2018-03-17T08:01:58.926Z;230282000;21.47843333333333;61.595636666666664;0.0;342.6;0;0;0;282;56
2018-03-17T08:01:58.955Z;230350000;22.792321666666666;64.44485333333334;7.9;211.0;0;0;0;211;58
2018-03-17T08:02:01.515Z;265182000;21.527423333333335;64.65584166666666;7.5;80.4;0;0;0;84;57
2018-03-17T08:01:34.932Z;244562000;21.449661666666668;61.12655666666667;0.0;332.8;5;0;0;72;32
2018-03-17T08:01:58.913Z;230358000;22.784226666666665;65.27066833333333;11.4;225.7;0;0;0;227;55
2018-03-17T08:01:52.064Z;244338000;20.097365;63.09938;11.9;211.4;0;0;0;211;49
2018-03-17T08:01:23.285Z;246630000;24.152093333333333;65.754965;0.0;74.9;5;0;0;75;20
2018-03-17T08:01:55.333Z;212880000;22.628235;64.316955;0.0;337.5;0;0;0;27;53
2018-03-17T08:01:58.875Z;259372000;24.304166666666667;65.47626666666666;8.5;224.6;0;0;0;226;53
2018-03-17T08:01:48.850Z;230990040;24.517895;65.66083166666667;0.0;28.2;5;0;0;38;43
2018-03-17T08:01:44.244Z;230992660;28.877248333333334;61.87711;0.0;0.0;5;0;0;511;40
2018-03-17T08:02:01.619Z;230111210;24.40639;64.66675000000001;0.1;337.2;0;0;0;511;1
2018-03-17T08:01:57.830Z;276585000;21.472586666666665;61.12602166666667;0.0;343.7;0;0;0;245;55
2018-03-17T08:01:55.320Z;265537680;23.27712166666667;65.79798333333333;0.1;328.2;0;0;0;307;53
2018-03-17T08:01:12.568Z;212838000;24.414973333333332;64.65910666666667;0.0;300.8;5;0;0;282;9
2018-03-17T08:02:01.519Z;266435000;22.78642;64.44075000000001;7.9;207.2;0;0;0;210;57
2018-03-17T08:01:58.878Z;245046000;19.56676;62.70356833333334;10.9;191.8;0;0;0;193;56
2018-03-17T08:01:21.186Z;258751000;25.395066666666665;65.005855;0.0;339.9;5;0;0;83;19
2018-03-17T08:01:57.839Z;230283000;21.478665;61.59665833333334;0.0;309.0;0;0;0;19;55
2018-03-17T08:02:01.653Z;230981050;25.06876;65.03731166666667;0.0;330.8;0;0;0;303;0
2018-03-17T08:01:58.945Z;230065310;23.693196666666665;64.22110333333333;0.1;298.3;0;0;0;319;58
2018-03-17T08:02:02.195Z;230052840;28.385518333333334;61.60462;0.2;183.7;3;0;0;183;59
2018-03-17T08:01:55.307Z;230070870;24.514486666666667;65.66499666666667;0.0;321.2;0;0;0;255;53
2018-03-17T08:01:58.934Z;230115340;21.464254999999998;61.594073333333334;0.0;180.9;15;0;0;261;57
2018-03-17T08:01:58.925Z;265067000;21.622823333333333;65.15630333333334;0.0;311.4;2;0;0;251;56
2018-03-17T08:02:02.228Z;230202000;22.746895;64.41172999999999;8.4;27.4;0;0;0;27;37
2018-03-17T08:02:02.222Z;244850612;22.780066666666666;64.436325;7.7;210.2;0;0;0;209;0
2018-03-17T08:01:34.972Z;245170000;21.09319;62.224244999999996;0.4;61.7;1;0;0;335;30
2018-03-17T08:02:02.225Z;236029000;21.28665;63.12883333333333;6.6;253.8;0;0;0;260;58
2018-03-17T08:01:51.413Z;305733000;20.419036666666667;63.314706666666666;9.6;218.3;0;0;0;219;49
2018-03-17T08:01:55.329Z;305961000;19.630983333333333;62.80136666666667;6.4;39.1;0;0;0;40;50
2018-03-17T08:01:44.988Z;236490000;21.431916666666666;61.13072666666667;0.0;82.0;5;0;0;82;42
2018-03-17T08:02:02.212Z;305463000;24.155323333333335;65.7542;0.0;161.2;5;0;0;59;13
2018-03-17T08:02:02.221Z;538090507;21.580485;63.76268;5.7;223.3;0;0;0;222;0
2018-03-17T08:02:32.333Z;230662000;20.119066666666665;63.113929999999996;11.2;207.6;0;0;0;209;29
2018-03-17T08:02:58.597Z;246798000;24.61456666666667;65.68925;0.0;284.0;0;0;0;284;53
2018-03-17T08:02:58.565Z;236611000;22.762238333333336;64.42319166666667;8.7;206.5;0;0;0;207;55
2018-03-17T08:02:54.100Z;230025040;21.448848333333334;61.132235;0.1;302.0;0;0;0;307;50
2018-03-17T08:03:01.561Z;230252000;22.501373333333333;64.21454666666666;10.3;30.4;0;0;0;32;0
2018-03-17T08:02:54.862Z;230003110;24.406451666666666;64.66635666666667;0.0;321.7;0;0;0;511;50
2018-03-17T08:03:01.445Z;212409000;21.22296833333333;63.11949166666667;10.8;70.7;0;0;0;73;56
2018-03-17T08:02:54.876Z;230981750;21.57171;63.08090166666667;0.0;149.9;0;0;0;22;53
2018-03-17T08:03:02.300Z;230980260;24.415796666666665;64.65940666666667;0.0;0.0;15;0;0;18;58
2018-03-17T08:02:36.981Z;230645000;24.405466666666666;64.65387833333334;0.0;166.0;5;0;0;166;33
2018-03-17T08:02:58.559Z;373437000;20.197983333333333;63.17136666666667;13.5;23.0;0;0;0;27;52
2018-03-17T08:02:44.247Z;236306000;24.408756666666665;64.654645;0.0;278.5;5;0;0;168;39
2018-03-17T08:02:58.571Z;230245000;21.561136666666666;63.75400666666667;6.2;219.4;3;0;0;222;56
2018-03-17T08:03:01.546Z;265088000;21.667506666666668;64.66123166666667;0.3;66.0;0;0;0;96;59
2018-03-17T08:03:01.466Z;244850900;19.527571666666667;62.62139666666667;12.9;184.1;0;0;0;184;59
2018-03-17T08:02:18.363Z;230356000;21.571166666666667;63.08116666666667;0.0;299.0;5;0;0;27;13
2018-03-17T08:02:57.527Z;230071310;27.696911666666665;62.891751666666664;0.0;345.3;0;0;0;511;55
2018-03-17T08:03:02.308Z;230987160;24.40666666666667;64.66666666666667;0.0;262.0;15;0;0;94;57
2018-03-17T08:02:58.600Z;230109170;23.025358333333333;63.842036666666665;0.0;189.0;0;0;0;511;54
2018-03-17T08:02:58.644Z;266450000;23.367421666666665;65.76858333333332;0.8;154.9;15;0;0;157;57
2018-03-17T08:02:19.636Z;259890000;25.418885;65.00198833333333;0.0;34.4;5;0;0;42;16
2018-03-17T08:02:54.913Z;230916000;22.812593333333332;64.462005;10.3;34.0;0;0;0;34;52
2018-03-17T08:02:54.910Z;230011590;24.557255;65.040545;0.0;181.6;0;0;0;352;52
2018-03-17T08:02:57.500Z;230081290;21.444770000000002;61.12657166666667;0.0;310.2;0;0;0;5;54
2018-03-17T08:03:01.573Z;230956000;22.799719999999997;64.45287833333333;10.9;31.5;0;0;0;31;1
2018-03-17T08:02:54.916Z;230941170;21.44737;61.13064833333333;0.0;0.0;3;0;0;511;52
2018-03-17T08:03:01.468Z;230636000;21.17177;63.11719666666667;12.6;278.0;0;0;0;277;57
2018-03-17T08:03:01.441Z;230988890;23.02495;63.84195;0.0;213.8;0;0;0;237;56
2018-03-17T08:02:19.658Z;244389000;23.031511666666667;63.86137166666666;0.1;25.0;5;0;0;115;14
2018-03-17T08:03:02.324Z;230251000;23.83628666666667;65.17734;10.9;24.7;0;0;0;25;53
2018-03-17T08:02:54.858Z;230025470;21.571843333333334;63.081545;0.1;357.8;0;0;0;511;51
2018-03-17T08:02:12.529Z;230667000;23.018306666666668;63.844678333333334;0.0;242.9;5;0;0;133;9
2018-03-17T08:03:01.545Z;230661000;22.75581;64.41758;9.5;204.3;0;0;0;202;0
2018-03-17T08:02:54.927Z;230982010;21.14236833333333;63.211756666666666;0.0;338.0;15;0;0;511;54
2018-03-17T08:03:01.576Z;230337000;25.428054999999997;65.00597833333333;0.0;0.0;0;0;0;511;0
2018-03-17T08:02:57.529Z;230013790;24.407201666666666;64.666685;0.1;13.5;0;0;0;191;55
2018-03-17T08:02:58.641Z;230006760;22.68815;63.711800000000004;0.0;182.4;0;0;0;346;56
2018-03-17T08:02:12.516Z;210230000;21.447533333333336;61.114799999999995;0.0;257.0;5;0;0;85;7
2018-03-17T08:02:58.568Z;236205000;22.51517;64.22667333333332;0.1;42.6;0;0;0;14;54
2018-03-17T08:02:54.916Z;230656000;22.76907;64.428435;9.0;210.4;0;0;0;208;30
2018-03-17T08:02:54.938Z;230068740;28.944571666666665;61.844116666666665;0.0;282.0;0;0;0;178;54
2018-03-17T08:02:54.898Z;265528060;20.738960000000002;63.86280166666666;0.0;324.6;0;0;0;51;53
2018-03-17T08:02:54.912Z;212308000;22.49747166666667;64.21173333333334;7.5;30.0;0;0;0;31;54
2018-03-17T08:03:01.543Z;246371000;23.832135;65.17334166666667;10.9;25.6;0;0;0;23;1
2018-03-17T08:02:14.842Z;266248000;24.513383333333334;65.66562333333333;0.0;230.0;5;0;0;230;9
2018-03-17T08:02:54.854Z;265066000;21.371758333333332;63.67663666666667;0.0;45.6;2;0;0;309;51
2018-03-17T08:02:54.942Z;230938570;21.217528333333334;62.35866166666666;0.0;102.2;0;0;0;191;54
2018-03-17T08:03:02.301Z;230290000;24.29544333333333;65.47192;8.3;218.5;0;0;0;217;58
2018-03-17T08:02:09.157Z;230343000;25.42737;65.00557333333333;0.0;100.8;5;0;0;228;6
2018-03-17T08:03:02.315Z;276776000;21.47298333333333;61.126295;0.0;143.2;0;0;0;322;57
2018-03-17T08:02:54.911Z;230110910;21.21544;62.344746666666666;0.0;337.5;0;0;0;332;53
2018-03-17T08:03:02.325Z;245717000;21.566008333333333;63.756285000000005;4.2;228.3;0;0;0;229;0
2018-03-17T08:02:58.636Z;230282000;21.478431666666665;61.595635;0.0;329.3;0;0;0;282;56
2018-03-17T08:03:01.442Z;230350000;22.78956833333333;64.442955;8.1;213.4;0;0;0;210;58
2018-03-17T08:02:26.244Z;245091000;24.15628;65.75288333333333;0.0;78.3;5;0;0;325;41
2018-03-17T08:03:01.457Z;265182000;21.53237;64.65603833333333;8.3;86.9;0;0;0;85;57
2018-03-17T08:02:58.602Z;230358000;22.778811666666666;65.26846666666667;11.4;225.9;0;0;0;227;55
2018-03-17T08:03:02.305Z;244338000;20.092991666666666;63.096064999999996;11.9;211.1;0;0;0;212;59
2018-03-17T08:02:54.942Z;212880000;22.628241666666668;64.31696666666667;0.0;17.8;0;0;0;27;53
2018-03-17T08:02:58.566Z;259372000;24.300366666666665;65.47461666666666;8.2;220.6;0;0;0;220;53
2018-03-17T08:03:01.553Z;230111210;24.406395;64.66674833333333;0.0;336.3;0;0;0;511;1
2018-03-17T08:02:26.252Z;230989410;21.447456666666668;61.13097833333334;0.0;221.6;5;0;0;511;25
2018-03-17T08:02:58.560Z;276585000;21.472578333333335;61.126023333333336;0.0;321.9;0;0;0;245;55
2018-03-17T08:02:54.920Z;265537680;23.27712;65.79799833333333;0.0;312.5;0;0;0;307;53
2018-03-17T08:03:01.467Z;266435000;22.78357833333333;64.438895;8.1;216.6;0;0;0;214;57
2018-03-17T08:02:58.585Z;212123000;23.635148333333333;64.71668166666667;0.1;289.9;2;0;0;290;55
2018-03-17T08:02:58.572Z;245046000;19.56545;62.700575;11.0;193.3;0;0;0;197;56
2018-03-17T08:02:58.561Z;230283000;21.478668333333335;61.596651666666666;0.0;307.6;0;0;0;18;55
2018-03-17T08:03:01.585Z;230981050;25.068743333333334;65.03732333333333;0.0;345.1;0;0;0;303;0
2018-03-17T08:02:58.633Z;230065310;23.6932;64.22111;0.0;240.8;0;0;0;318;57
2018-03-17T08:03:02.304Z;230052840;28.385516666666668;61.604614999999995;0.0;183.4;3;0;0;183;59
2018-03-17T08:02:44.292Z;230070870;24.51447;65.66506333333334;0.0;6.5;0;0;0;255;43
2018-03-17T08:02:58.637Z;230115340;21.464226666666665;61.59408;0.0;175.4;15;0;0;261;57
2018-03-17T08:02:58.635Z;265067000;21.622823333333333;65.15630166666666;0.0;226.8;2;0;0;252;56
2018-03-17T08:03:02.328Z;230202000;22.749495000000003;64.41383833333333;8.6;28.1;0;0;0;27;37
2018-03-17T08:03:02.331Z;244850612;22.777248333333333;64.43438333333333;8.8;212.9;0;0;0;211;1
2018-03-17T08:03:01.460Z;230984090;21.447439999999997;61.13084666666667;0.0;339.2;5;0;0;311;58
2018-03-17T08:03:02.325Z;236029000;21.28261666666667;63.128299999999996;7.1;253.2;0;0;0;259;57
2018-03-17T08:02:05.314Z;230601000;24.158521666666665;65.75188;0.0;353.8;5;0;0;151;60
2018-03-17T08:02:51.621Z;636091859;24.404658333333334;64.660285;0.0;28.7;5;0;0;307;50
2018-03-17T08:02:58.637Z;305733000;20.414963333333333;63.31232;9.5;218.0;0;0;0;218;57
2018-03-17T08:02:09.175Z;305961000;19.6316;62.8017;6.7;40.0;0;0;0;40;4
2018-03-17T08:03:02.322Z;538090507;21.577485000000003;63.761245;7.8;222.8;0;0;0;222;0
2018-03-17T08:03:20.780Z;230662000;20.116393333333335;63.111641666666664;11.3;207.5;0;0;0;211;19
2018-03-17T08:03:59.495Z;246798000;24.614568333333334;65.68925;0.1;14.0;0;0;0;284;53
2018-03-17T08:04:00.455Z;236611000;22.75966833333333;64.42096;8.9;206.1;0;0;0;206;56
2018-03-17T08:04:02.977Z;230025040;21.448856666666664;61.13222833333334;0.0;184.0;0;0;0;309;1
2018-03-17T08:04:02.927Z;230252000;22.50410833333333;64.21652333333333;7.4;30.2;0;0;0;31;0
2018-03-17T08:03:55.481Z;230003110;24.40645;64.66634333333333;0.0;321.7;0;0;0;511;51
2018-03-17T08:03:26.412Z;244850226;21.45365;61.126999999999995;0.0;352.1;5;0;0;248;21
2018-03-17T08:03:56.408Z;212409000;21.22876;63.12040833333333;10.4;71.5;0;0;0;73;53
2018-03-17T08:03:55.494Z;230981750;21.571708333333333;63.08090166666667;0.1;153.3;0;0;0;22;53
2018-03-17T08:04:00.536Z;230980260;24.415916666666664;64.65939166666666;0.0;0.0;15;0;0;18;58
2018-03-17T08:03:56.425Z;373437000;20.201966666666667;63.17466666666667;13.6;31.0;0;0;0;33;52
2018-03-17T08:03:56.430Z;230245000;21.558476666666664;63.75282333333334;7.0;225.8;3;0;0;226;56
2018-03-17T08:03:52.966Z;265088000;21.667691666666666;64.66126166666666;0.3;67.2;0;0;0;101;49
2018-03-17T08:04:00.529Z;244850900;19.527013333333333;62.617846666666665;12.9;183.7;0;0;0;184;59
2018-03-17T08:03:56.410Z;230071310;27.696913333333335;62.891783333333336;0.1;347.0;0;0;0;511;55
2018-03-17T08:03:51.997Z;230995660;23.019046666666668;63.84443;0.1;7.1;5;0;0;112;49
2018-03-17T08:04:00.545Z;230987160;24.40666666666667;64.66666666666667;0.0;215.0;15;0;0;93;57
2018-03-17T08:03:59.509Z;230109170;23.025358333333333;63.842036666666665;0.0;172.4;0;0;0;511;54
2018-03-17T08:04:00.507Z;266450000;23.367263333333334;65.76872666666667;1.2;337.7;15;0;0;158;57
2018-03-17T08:03:56.357Z;230916000;22.816275;64.46443500000001;10.6;32.0;0;0;0;32;52
2018-03-17T08:03:56.355Z;230011590;24.557258333333333;65.04054333333333;0.0;197.1;0;0;0;353;52
2018-03-17T08:03:56.400Z;230081290;21.444775;61.12660666666667;0.0;163.8;0;0;0;6;54
2018-03-17T08:03:09.547Z;230325000;28.945333333333334;61.843833333333336;0.0;24.0;5;0;0;273;6
2018-03-17T08:04:02.939Z;230956000;22.803363333333333;64.45541666666666;10.8;29.2;0;0;0;29;2
2018-03-17T08:03:41.168Z;230109450;24.513916666666667;65.66487;0.0;54.7;5;0;0;225;36
2018-03-17T08:03:56.359Z;230941170;21.447371666666665;61.13064833333333;0.0;0.0;3;0;0;511;52
2018-03-17T08:04:00.532Z;230636000;21.164008333333335;63.11763666666666;12.9;279.0;0;0;0;281;57
2018-03-17T08:04:00.510Z;230988890;23.02495;63.84195;0.0;222.6;0;0;0;238;56
2018-03-17T08:04:00.525Z;230940340;23.716103333333333;64.22228;0.0;19.1;5;0;0;124;0
2018-03-17T08:04:02.884Z;230251000;23.83896;65.17989333333334;10.1;23.1;0;0;0;24;52
2018-03-17T08:03:53.012Z;230025470;21.571796666666668;63.08155;0.1;7.1;0;0;0;511;51
2018-03-17T08:04:02.905Z;230661000;22.753266666666665;64.41524;9.3;206.3;0;0;0;204;0
2018-03-17T08:03:56.386Z;230982010;21.142366666666664;63.21176166666667;0.0;348.1;15;0;0;511;54
2018-03-17T08:04:02.953Z;230337000;25.428058333333336;65.00597833333333;0.0;0.0;0;0;0;511;0
2018-03-17T08:03:56.416Z;230013790;24.407201666666666;64.666685;0.1;220.3;0;0;0;189;55
2018-03-17T08:04:00.494Z;230006760;22.68815;63.711800000000004;0.0;188.2;0;0;0;347;56
2018-03-17T08:03:56.396Z;230091500;22.68870666666667;63.71055333333334;0.0;269.7;5;0;0;332;54
2018-03-17T08:03:56.428Z;236205000;22.515188333333334;64.22668333333334;0.0;39.8;0;0;0;14;54
2018-03-17T08:04:02.960Z;245241000;22.691076666666667;63.71413666666667;0.0;50.7;5;0;0;176;1
2018-03-17T08:03:56.360Z;230656000;22.766306666666665;64.42619666666667;9.1;210.0;0;0;0;209;30
2018-03-17T08:03:55.493Z;230068740;28.94459;61.84412;0.0;332.4;0;0;0;177;53
2018-03-17T08:03:56.357Z;212308000;22.500126666666667;64.21366833333333;8.9;30.0;0;0;0;30;54
2018-03-17T08:04:02.906Z;246371000;23.835176666666666;65.17602666666667;10.7;24.1;0;0;0;22;1
2018-03-17T08:03:53.008Z;265066000;21.371758333333332;63.67663833333334;0.0;322.5;2;0;0;309;51
2018-03-17T08:03:56.396Z;230938570;21.217528333333334;62.35863166666666;0.0;302.3;0;0;0;191;54
2018-03-17T08:04:02.964Z;230290000;24.292351666666665;65.47022166666666;7.1;219.3;0;0;0;218;0
2018-03-17T08:04:00.551Z;276776000;21.473006666666667;61.126295;0.1;143.2;0;0;0;323;57
2018-03-17T08:03:56.356Z;230110910;21.21544;62.34474;0.0;337.5;0;0;0;332;53
2018-03-17T08:04:02.885Z;245717000;21.563485;63.75521333333334;7.0;224.5;0;0;0;222;0
2018-03-17T08:04:00.487Z;230282000;21.478441666666665;61.59562666666667;0.0;331.6;0;0;0;281;56
2018-03-17T08:04:00.513Z;230350000;22.786985;64.44097833333333;8.1;207.2;0;0;0;209;58
2018-03-17T08:03:56.398Z;265182000;21.537663333333334;64.65619166666667;8.8;84.8;0;0;0;85;53
2018-03-17T08:04:00.454Z;230358000;22.773406666666666;65.26626833333333;11.7;225.6;0;0;0;227;55
2018-03-17T08:03:13.026Z;244338000;20.092283333333334;63.09556;11.9;211.7;0;0;0;212;10
2018-03-17T08:04:00.517Z;212880000;22.62825666666667;64.31698166666666;0.0;19.9;0;0;0;26;57
2018-03-17T08:03:56.428Z;259372000;24.29695;65.47276666666667;8.5;215.9;0;0;0;218;53
2018-03-17T08:04:02.913Z;230111210;24.406398333333335;64.66674833333333;0.0;339.6;0;0;0;511;1
2018-03-17T08:03:56.426Z;276585000;21.472553333333334;61.126035;0.0;54.6;0;0;0;244;55
2018-03-17T08:03:24.160Z;265537680;23.277145;65.797995;0.0;356.2;0;0;0;307;22
2018-03-17T08:03:52.994Z;266435000;22.78117166666667;64.43725333333333;7.7;211.1;0;0;0;211;50
2018-03-17T08:03:56.433Z;245046000;19.563744999999997;62.69762166666667;11.0;197.5;0;0;0;200;56
2018-03-17T08:04:00.485Z;230283000;21.478650000000002;61.59665333333333;0.0;327.4;0;0;0;18;57
2018-03-17T08:04:02.969Z;230981050;25.068738333333332;65.037335;0.0;300.9;0;0;0;303;0
2018-03-17T08:03:31.311Z;253377000;24.151025;65.75542;0.0;1.7;5;0;0;345;30
2018-03-17T08:04:00.490Z;230065310;23.693211666666667;64.22110666666667;0.0;280.6;0;0;0;318;57
2018-03-17T08:04:00.540Z;230052840;28.38552333333333;61.60462833333334;0.0;183.8;3;0;0;183;59
2018-03-17T08:03:26.403Z;230070870;24.514446666666668;65.66509666666667;0.0;1.3;0;0;0;255;24
2018-03-17T08:04:00.488Z;230115340;21.464215000000003;61.59410166666667;0.0;190.5;15;0;0;260;57
2018-03-17T08:04:00.491Z;265067000;21.622821666666667;65.15630333333334;0.0;1.6;2;0;0;252;56
2018-03-17T08:04:02.889Z;230202000;22.751998333333333;64.41590666666667;8.3;29.4;0;0;0;27;37
2018-03-17T08:04:02.894Z;244850612;22.774060000000002;64.43225;9.1;211.7;0;0;0;209;1
2018-03-17T08:03:20.806Z;236029000;21.2811;63.1281;7.3;253.0;0;0;0;259;18
2018-03-17T08:03:30.622Z;305733000;20.41325833333333;63.311256666666665;9.4;215.9;0;0;0;219;27
2018-03-17T08:04:02.879Z;538090507;21.57395;63.759615000000004;7.8;225.7;0;0;0;225;0
2018-03-17T08:04:13.534Z;244830818;23.0383;63.85990833333334;0.0;360.0;5;0;0;291;10
2018-03-17T08:04:59.254Z;246798000;24.61456666666667;65.68926666666667;0.0;284.0;0;0;0;284;53
2018-03-17T08:04:59.264Z;236611000;22.757173333333334;64.41872500000001;8.9;206.4;0;0;0;206;56
2018-03-17T08:05:02.579Z;230025040;21.448855;61.13223166666667;0.0;126.0;0;0;0;308;1
2018-03-17T08:05:02.552Z;230252000;22.506793333333334;64.218395;8.8;32.8;0;0;0;33;0
2018-03-17T08:04:55.117Z;230003110;24.40649833333333;64.66635000000001;0.0;321.7;0;0;0;511;51
2018-03-17T08:05:01.524Z;212409000;21.235095;63.121181666666665;10.1;75.9;0;0;0;76;57
2018-03-17T08:04:55.127Z;230981750;21.571711666666666;63.08090333333334;0.0;9.5;0;0;0;23;53
2018-03-17T08:05:01.523Z;230980260;24.415833333333335;64.65941833333333;0.0;0.0;15;0;0;19;58
2018-03-17T08:04:07.024Z;230941690;21.449118333333335;61.13235666666667;0.0;328.4;5;0;0;511;5
2018-03-17T08:04:57.997Z;373437000;20.20671666666667;63.177733333333336;13.5;35.0;0;0;0;36;53
2018-03-17T08:04:59.228Z;230245000;21.555076666666665;63.751446666666666;8.2;228.3;3;0;0;227;56
2018-03-17T08:04:51.860Z;265088000;21.667826666666667;64.66131166666666;0.3;58.0;0;0;0;106;49
2018-03-17T08:05:01.510Z;244850900;19.526493333333335;62.614288333333334;12.8;184.0;0;0;0;184;59
2018-03-17T08:04:57.978Z;230071310;27.696931666666668;62.891775;0.0;346.3;0;0;0;511;55
2018-03-17T08:05:02.514Z;230987160;24.40666666666667;64.66666666666667;0.0;328.0;15;0;0;94;57
2018-03-17T08:04:59.261Z;230109170;23.02536;63.84204833333333;0.0;170.3;0;0;0;511;54
2018-03-17T08:04:48.024Z;230651000;21.443413333333336;61.12657333333333;0.0;46.9;5;0;0;255;45
2018-03-17T08:04:51.806Z;266450000;23.367403333333336;65.76855666666667;3.5;162.5;15;0;0;166;48
2018-03-17T08:04:18.498Z;235035113;25.415391666666668;64.99747166666667;0.1;315.2;5;0;0;320;15
2018-03-17T08:04:25.135Z;230108490;25.195361666666667;65.00884666666667;0.0;152.0;5;0;0;110;20
2018-03-17T08:04:44.324Z;230111650;21.571336666666664;63.081035;0.0;353.6;5;0;0;511;41
2018-03-17T08:04:55.141Z;230916000;22.819656666666667;64.46694166666667;10.4;30.0;0;0;0;32;52
2018-03-17T08:04:44.342Z;230011590;24.557258333333333;65.04054333333333;0.0;204.4;0;0;0;353;42
2018-03-17T08:04:55.173Z;230081290;21.444776666666666;61.126615;0.0;165.8;0;0;0;5;54
2018-03-17T08:05:02.561Z;230956000;22.806635000000004;64.45802;10.7;28.9;0;0;0;30;2
2018-03-17T08:04:55.142Z;230941170;21.447375;61.130649999999996;0.0;0.0;3;0;0;511;52
2018-03-17T08:05:01.512Z;230636000;21.156293333333334;63.118500000000004;13.1;287.0;0;0;0;288;57
2018-03-17T08:04:59.301Z;230988890;23.024966666666668;63.84195;0.0;205.9;0;0;0;237;56
2018-03-17T08:05:01.506Z;230940340;23.716113333333332;64.22227666666667;0.0;19.1;5;0;0;124;0
2018-03-17T08:04:59.265Z;230251000;23.84168833333333;65.18244;10.8;23.2;0;0;0;26;49
2018-03-17T08:05:02.590Z;230025470;21.571835;63.081543333333336;0.1;7.4;0;0;0;511;1
